ISO_code,start_year,start_month,End_intended,Start_intended,measure,Instrument_subtype,name,policy_changed,policy_changed_detail,Actors,Technology_type,Technology_requirement,Technology_type_multiple,multiple_condition_attributes,Condition_minimum_1,Condition_maximum_1,Condition_unit_1,Condition_notes_1,level_1,instrument_level1_unit,Condition_minimum_2,Condition_maximum_2,Condition_unit_2,Condition_notes_2,level_2,level_2_unit,Condition_minimum_3,Condition_maximum_3,Condition_unit_3,Condition_notes_3,level_3,level_3_unit,cap_possible,cap,cap_unit,cap_unit_notes,tender_amount_tendered,tender_amount_contracted,tender_unit,Government_budget,Government_budget_currency,loan_interest_rate,notes,source,IEA_name,CPDB_code,publication_year,publication_month
FRA,2010,,,,feebate,,Bonus-Malus,yes,Level of support changed,individuals,All vehicles,,,group,0,60,gCO2/km,,5000,EUR,126,155,gCO2/km,,0,EUR,246,,gCO2/km,,-2600,EUR,,,,,,,,,,,,https://energy-evaluation.org/wp-content/uploads/2019/06/2010-paris-nicolas-blanc.pdf,,211000310,,
FRA,2011,,,,feebate,,Bonus-Malus,yes,Level of support changed,individuals,All vehicles,,,group,0,60,gCO2/km,,5000,EUR,111,150,gCO2/km,,0,EUR,241,,gCO2/km,,-2600,EUR,,,,,,,,,,,,https://www.automobile-propre.com/articles/bonus-malus-2011-ce-qui-change/,,211000310,,
FRA,2012,January,,,feebate,,Bonus-Malus,yes,Level of support changed,individuals,All vehicles,,,group,0,50,gCO2/km,,5000,EUR,106,140,gCO2/km,,0,EUR,231,,gCO2/km,,-3600,EUR,,,,,,,,,,,The source is not perfect but other sites shows the same,https://www.largus.fr/actualite-automobile/bonusmalus-le-bareme-2012-1154369.html,,,,
FRA,2012,August,,,feebate,,Bonus-Malus,yes,Level of support changed,individuals,All vehicles,,,group,0,20,gCO2/km,,7000,EUR,106,135,gCO2/km,,0,EUR,230,,gCO2/km,,-3600,EUR,,,,,,,,,,,,https://www.carissime.com/bonus_malus_ecologique_2012.htm,,,,
FRA,2013,,,,feebate,,Bonus-Malus,yes,Level of support changed,individuals,All vehicles,,,group,0,50,gCO2/km,,7000,EUR,106,135,gCO2/km,,0,EUR,200,,gCO2/km,,-6000,EUR,,,,,,,,,,,,https://www.largus.fr/actualite-automobile/bonus-malus-ecologiques-2013-le-nouveau-bareme-2250375.html,,,,
FRA,2014,,,,feebate,,Bonus-Malus,yes,Level of support changed,individuals,All vehicles,,,group,0,20,gCO2/km,,6300,EUR,91,130,gCO2/km,,0,EUR,200,,gCO2/km,,-8000,EUR,,,,,,,,,,,,https://www.carissime.com/bonus_malus_ecologique_2014.htm,,,,
FRA,2015,,,,feebate,,Bonus-Malus,no,,individuals,All vehicles,,,group,0,20,gCO2/km,,6300,EUR,91,130,gCO2/km,,0,EUR,200,,gCO2/km,,-8000,EUR,,,,,,,,,,,,https://www.carissime.com/bonus_malus_ecologique_2014.htm,,,,
FRA,2016,,,,feebate,,Bonus-Malus,no,,individuals,All vehicles,,,group,0,20,gCO2/km,,6300,EUR,91,130,gCO2/km,,0,EUR,200,,gCO2/km,,-8000,EUR,,,,,,,,,,,,https://www.carissime.com/bonus_malus_ecologique_2014.htm,,,,
FRA,2017,,,,feebate,,Bonus-Malus,yes,bonus limited to EVs and hybrid vehicles; level of support changed,individuals,ICE vehicles,,only PHEVs + Hybrids receive bonus,group,0,20,gCO2/km,,0,EUR,61,126,gCO2/km,,0,EUR,191,,gCO2/km,,-10000,EUR,,,,,,,,,,,,https://www.carissime.com/bonus_malus_ecologique_2017.htm,,,2020,October
FRA,2017,,,,feebate,,Bonus-Malus,yes,bonus limited to EVs and hybrid vehicles; level of support changed,individuals,Multiple,,EV + PHEV,group,0,20,gCO2/km,,6000,EUR,61,126,gCO2/km,,0,EUR,191,,gCO2/km,,-10000,EUR,,,,,,,,,,,,https://www.carissime.com/bonus_malus_ecologique_2017.htm,,,2020,October
FRA,2018,,,,feebate,,Bonus-Malus,yes,Level of support changed,individuals,ICE vehicles,,only PHEVs + Hybrids receive bonus,group,0,20,gCO2/km,,0,EUR,21,119,gCO2/km,,0,EUR,185,,gCO2/km,,-10500,EUR,,,,,,,,,,,The Malus categories are more and the bonus will be cut for plug-in hybrids and focus on only 100% electric,https://web.archive.org/web/20181128004655/https://www.economie.gouv.fr/cedef/bonus-malus-automobile,,,2020,October
FRA,2018,,,,feebate,,Bonus-Malus,yes,Level of support changed,individuals,Multiple,,EV + PHEV,group,0,20,gCO2/km,,6000,EUR,21,119,gCO2/km,,0,EUR,185,,gCO2/km,,-10500,EUR,,,,,,,,,,,The Malus categories are more and the bonus will be cut for plug-in hybrids and focus on only 100% electric,https://web.archive.org/web/20181128004655/https://www.economie.gouv.fr/cedef/bonus-malus-automobile,,,2020,October
FRA,2019,,,,feebate,,Bonus-Malus,no,,individuals,ICE vehicles,,only PHEVs + Hybrids receive bonus,group,0,20,gCO2/km,,0,EUR,21,119,gCO2/km,,0,EUR,185,,gCO2/km,,-10500,EUR,,,,,,,,,,,The Malus categories are more,https://www.carissime.com/bonus_malus_ecologique_2019.htm,,,2020,October
FRA,2019,,,,feebate,,Bonus-Malus,no,,individuals,Multiple,,EV + PHEV,group,0,20,gCO2/km,,6000,EUR,21,119,gCO2/km,,0,EUR,185,,gCO2/km,,-10500,EUR,,,,,,,,,,,The Malus categories are more,https://www.carissime.com/bonus_malus_ecologique_2019.htm,,,2020,October
FRA,2020,,,,feebate,,Bonus-Malus,yes,Level of support changed,individuals,Multiple,,EV + PHEV,group,0,20,gCO2/km,,6000,EUR,21,137,gCO2/km,,0,EUR,138,,gCO2/km,,-20000,EUR,,,,,,,,,,,transition from the old NEDC testing standard to the modern WLTP standard,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000051214838; https://www.caroom.fr/guide/administratif/carte-grise/bonus-malus/bareme-2020,,,2020,October
FRA,2021,,,,feebate,,Bonus-Malus,yes,Level of support changed,individuals,Multiple,,EV + PHEV,group,0,20,gCO2/km,,6000,EUR,21,133,gCO2/km,,0,EUR,218,,gCO2/km,,-30000,EUR,,,,,,,,,,,,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000043771907; https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000051214838,,,2020,October
DEU,2023,July,2026_July,,grant,installation grant,"non-publicly accessible and commercially used fast-charging infrastructure (from BMDV, carried out by Juhlich)",yes,Introduced,companies,Multiple,,Charging and storage infrastructure,group,,249,employees,small and medium firms (KMU=SME) defined in law with EU definition; under 50,40,% project cost,,250,employees,"large firms, i.e. non-SMEs",20,% project cost,,,,,,,yes,5000000,EUR,EUR per applicant,,,,,,,"also BMDV: With this call for funding, the BMDV is supporting the construction of non-publicly accessible and commercially used fast-charging infrastructure, thereby contributing to the implementation of the federal government's Charging Infrastructure Master Plan II. Funding is available for charging points for cars, trucks and buses. For small and medium-sized enterprises, a funding rate of of 40% is possible, for large companies a funding rate of 20%. The eligible expenditure per charging point is limited to a maximum amount that depends on the DC charging capacity of the charging point. Each application may be for no more than € 5 million. (carried out by Juhlich)",https://www.ptj.de/lw_resource/datapool/systemfiles/cbox/12790/live/lw_bekdoc/foerderaufruf_gewerbliche-schnellladeinfrastruktur.pdf; https://www.ptj.de/projektfoerderung/schnellladeinfrastruktur; https://www.bundestag.de/resource/blob/985588/43a764326b01697a6dd3bad306eedf59/WD-5-098-23-pdf.pdf,,,2020,October
DEU,2024,,2026_July,,grant,installation grant,"non-publicly accessible and commercially used fast-charging infrastructure (from BMDV, carried out by Juhlich)",no,,companies,Multiple,,Charging and storage infrastructure,group,,249,employees,small and medium firms (KMU=SME) defined in law with EU definition; under 50,40,% project cost,,250,employees,"large firms, i.e. non-SMEs",20,% project cost,,,,,,,yes,5000000,EUR,EUR per applicant,,,,,,,"also BMDV: With this call for funding, the BMDV is supporting the construction of non-publicly accessible and commercially used fast-charging infrastructure, thereby contributing to the implementation of the federal government's Charging Infrastructure Master Plan II. Funding is available for charging points for cars, trucks and buses. For small and medium-sized enterprises, a funding rate of of 40% is possible, for large companies a funding rate of 20%. The eligible expenditure per charging point is limited to a maximum amount that depends on the DC charging capacity of the charging point. Each application may be for no more than € 5 million. (carried out by Juhlich)",https://www.ptj.de/lw_resource/datapool/systemfiles/cbox/12790/live/lw_bekdoc/foerderaufruf_gewerbliche-schnellladeinfrastruktur.pdf; https://www.ptj.de/projektfoerderung/schnellladeinfrastruktur; https://www.bundestag.de/resource/blob/985588/43a764326b01697a6dd3bad306eedf59/WD-5-098-23-pdf.pdf,,,2020,October
DEU,2025,,2026_July,,grant,installation grant,"non-publicly accessible and commercially used fast-charging infrastructure (from BMDV, carried out by Juhlich)",no,,companies,Multiple,,Charging and storage infrastructure,group,,249,employees,small and medium firms (KMU=SME) defined in law with EU definition; under 50,40,% project cost,,250,employees,"large firms, i.e. non-SMEs",20,% project cost,,,,,,,yes,5000000,EUR,EUR per applicant,,,,,,,"also BMDV: With this call for funding, the BMDV is supporting the construction of non-publicly accessible and commercially used fast-charging infrastructure, thereby contributing to the implementation of the federal government's Charging Infrastructure Master Plan II. Funding is available for charging points for cars, trucks and buses. For small and medium-sized enterprises, a funding rate of of 40% is possible, for large companies a funding rate of 20%. The eligible expenditure per charging point is limited to a maximum amount that depends on the DC charging capacity of the charging point. Each application may be for no more than € 5 million. (carried out by Juhlich)",https://www.ptj.de/lw_resource/datapool/systemfiles/cbox/12790/live/lw_bekdoc/foerderaufruf_gewerbliche-schnellladeinfrastruktur.pdf; https://www.ptj.de/projektfoerderung/schnellladeinfrastruktur; https://www.bundestag.de/resource/blob/985588/43a764326b01697a6dd3bad306eedf59/WD-5-098-23-pdf.pdf,,,2020,October
DEU,2021,,,,grant,installation grant,KfW 441/439 Ladeinfrastruktur für Unternehmen und Kommunen,yes,Introduced,city/local government and companies,Charging infrastructure,,,,3.7,22,kW,,900,EUR,,,,,,,,,,,,,yes,45000,EUR,EUR per applicant,,,,350000000,EUR,,"KfW 441, which was launched in November 2021. Max amount possible for 1 applicant is 45000 eur, 900 eur per charging station. Mentioned as „Ladeinfrastruktur für Unternehmen und Kommunen“ in the DARP document, but is not part of DARP.",https://www.enbw.com/blog/elektromobilitaet/laden/foerderung-fuer-wallboxen-was-wie-gefoerdert-wird/; https://www.now-gmbh.de/foerderung/foerderfinder/nicht-oeffentlich-zugaengliche-ladestationen-fuer-elektrofahrzeuge-unternehmen-und-kommunen/; https://www.bundesanzeiger.de/pub/publication/N5ethOxnnOnmn1PQAe6/content/N5ethOxnnOnmn1PQAe6/BAnz%20AT%2020.12.2021%20B4.pdf?inline,,,2020,October
DEU,2022,,,,grant,installation grant,KfW 441/439 Ladeinfrastruktur für Unternehmen und Kommunen,yes,Ended,city/local government and companies,Charging infrastructure,,,,3.7,22,kW,,900,EUR,,,,,,,,,,,,,yes,45000,EUR,EUR per applicant,,,,350000000,EUR,,"KfW 441, which was launched in November 2021. Max amount possible for 1 applicant is 45000 eur, 900 eur per charging station. Mentioned as „Ladeinfrastruktur für Unternehmen und Kommunen“ in the DARP document, but is not part of DARP.",https://www.enbw.com/blog/elektromobilitaet/laden/foerderung-fuer-wallboxen-was-wie-gefoerdert-wird/; https://www.now-gmbh.de/foerderung/foerderfinder/nicht-oeffentlich-zugaengliche-ladestationen-fuer-elektrofahrzeuge-unternehmen-und-kommunen/ https://www.kfw.de/PDF/Download-Center/F%C3%B6rderprogramme-(Inlandsf%C3%B6rderung)/PDF-Dokumente/6000004503_M_439_Ladestationen.pdf; https://www.bundesanzeiger.de/pub/publication/N5ethOxnnOnmn1PQAe6/content/NethOxnnOnmn1PQAe6/BAnz%20AT%2020.12.2021%20B4.pdf?inline,,,,
DEU,2020,November,,,grant,installation grant,KfW Grant 440 DARP - Ladeinfrastruktur an Wohngebäuden,yes,Introduced,individuals,Charging infrastructure,,,,,60000,eur,,900,EUR,,,,,,,,,,,,,,,,,,,,800000000,EUR,,"part of DARP, ""Ladeinfrastruktur an Wohngebäuden"" published 06.10.2020, started 24.11.2020 //// Funding is provided as non-repayable grants for the construction of charging infrastructure for electric vehicles, carried out by the KfW Grant 440 for private wallboxes, which belong to a residential building and is used exclusively privately. No further funding in 2024. The budget was raised several times to 800 million total.",https://nationale-leitstelle.de/beirat-der-nationalen-leitstelle-ladeinfrastruktur-tritt-zusammen-2/; https://www.enbw.com/blog/elektromobilitaet/laden/foerderung-fuer-wallboxen-was-wie-gefoerdert-wird/ ; https://www.kfw.de/PDF/Download-Center/F%C3%B6rderprogramme-(Inlandsf%C3%B6rderung)/PDF-Dokumente/6000004534_M_440_Ladestationen_Elektroautos.PDF; https://bmdv.bund.de/SharedDocs/DE/Anlage/G/richtlinie-private-ladeinfrastruktur.pdf?__blob=publicationFile; https://www.now-gmbh.de/foerderung/foerderfinder/ladestationen-fuer-elektroautos-wohngebaeude-11-2020/,,220205835_20,,
DEU,2021,,,,grant,installation grant,KfW Grant 440 DARP - Ladeinfrastruktur an Wohngebäuden,no,,individuals,Charging infrastructure,,,,,60000,eur,,900,EUR,,,,,,,,,,,,,,,,,,,,800000000,EUR,,"part of DARP, ""Ladeinfrastruktur an Wohngebäuden"" published 06.10.2020, started 24.11.2020 //// Funding is provided as non-repayable grants for the construction of charging infrastructure for electric vehicles, carried out by the KfW Grant 440 for private wallboxes, which belong to a residential building and is used exclusively privately. No further funding in 2024. The budget was raised several times to 800 million total.",https://nationale-leitstelle.de/beirat-der-nationalen-leitstelle-ladeinfrastruktur-tritt-zusammen-2/; https://www.enbw.com/blog/elektromobilitaet/laden/foerderung-fuer-wallboxen-was-wie-gefoerdert-wird/ ; https://www.kfw.de/PDF/Download-Center/F%C3%B6rderprogramme-(Inlandsf%C3%B6rderung)/PDF-Dokumente/6000004534_M_440_Ladestationen_Elektroautos.PDF; https://bmdv.bund.de/SharedDocs/DE/Anlage/G/richtlinie-private-ladeinfrastruktur.pdf?__blob=publicationFile; https://www.now-gmbh.de/foerderung/foerderfinder/ladestationen-fuer-elektroautos-wohngebaeude-11-2020/,,220205835_20,,
DEU,2022,,,,grant,installation grant,KfW Grant 440 DARP - Ladeinfrastruktur an Wohngebäuden,no,,individuals,Charging infrastructure,,,,,60000,eur,,900,EUR,,,,,,,,,,,,,,,,,,,,800000000,EUR,,"part of DARP, ""Ladeinfrastruktur an Wohngebäuden"" published 06.10.2020, started 24.11.2020 //// Funding is provided as non-repayable grants for the construction of charging infrastructure for electric vehicles, carried out by the KfW Grant 440 for private wallboxes, which belong to a residential building and is used exclusively privately. No further funding in 2024. The budget was raised several times to 800 million total.",https://nationale-leitstelle.de/beirat-der-nationalen-leitstelle-ladeinfrastruktur-tritt-zusammen-2/; https://www.enbw.com/blog/elektromobilitaet/laden/foerderung-fuer-wallboxen-was-wie-gefoerdert-wird/ ; https://www.kfw.de/PDF/Download-Center/F%C3%B6rderprogramme-(Inlandsf%C3%B6rderung)/PDF-Dokumente/6000004534_M_440_Ladestationen_Elektroautos.PDF; https://bmdv.bund.de/SharedDocs/DE/Anlage/G/richtlinie-private-ladeinfrastruktur.pdf?__blob=publicationFile; https://www.now-gmbh.de/foerderung/foerderfinder/ladestationen-fuer-elektroautos-wohngebaeude-11-2020/,,220205835_20,,
DEU,2023,December,,,grant,installation grant,KfW Grant 440 DARP - Ladeinfrastruktur an Wohngebäuden,yes,Ended,individuals,Charging infrastructure,,,,,60000,eur,,900,EUR,,,,,,,,,,,,,,,,,,,,800000000,EUR,,"part of DARP, ""Ladeinfrastruktur an Wohngebäuden"" published 06.10.2020, started 24.11.2020 //// Funding is provided as non-repayable grants for the construction of charging infrastructure for electric vehicles, carried out by the KfW Grant 440 for private wallboxes, which belong to a residential building and is used exclusively privately. No further funding in 2024. The budget was raised several times to 800 million total.",https://www.enbw.com/blog/elektromobilitaet/laden/foerderung-fuer-wallboxen-was-wie-gefoerdert-wird/ ; https://www.kfw.de/PDF/Download-Center/F%C3%B6rderprogramme-(Inlandsf%C3%B6rderung)/PDF-Dokumente/6000004534_M_440_Ladestationen_Elektroautos.PDF; https://bmdv.bund.de/SharedDocs/DE/Anlage/G/richtlinie-private-ladeinfrastruktur.pdf?__blob=publicationFile; https://www.now-gmbh.de/foerderung/foerderfinder/ladestationen-fuer-elektroautos-wohngebaeude-11-2020/,,220205835_20,,
DEU,2023,September,,,grant,installation grant,KfW 442 „Solarstrom für Elektroautos“,yes,Introduced,individuals,Multiple,,Charging and storage infrastructure,group,,,,,10200,EUR,,,,,,,,,,,,,,,,,,,,500000000,EUR,,"KfW grant 442 included grants for installation of smart EV charging and storage infrastructure (max. for all possible tech is 10,200).",https://www.kfw.de/inlandsfoerderung/Privatpersonen/Bestehende-Immobilie/F%C3%B6rderprodukte/Solarstrom-f%C3%BCr-Elektroautos-(442)/; https://www.ekd-solar.de/photovoltaik/kfw-foerderung-442/; https://www.kfw.de/%C3%9Cber-die-KfW/Newsroom/Aktuelles/News-Details_778560.html; https://www.bundesanzeiger.de/pub/publication/IUs3DPulu1nbiNzpcbu/content/IUs3DPulu1nbiNzpcbu/BAnz0AT004.09.20230B1.pdf?inline,,,,
DEU,2024,June,,,grant,installation grant,KfW 442 „Solarstrom für Elektroautos“,yes,Ended,individuals,Multiple,,Charging and storage infrastructure,group,,,,,10200,EUR,,,,,,,,,,,,,,,,,,,,500000000,EUR,,"KfW grant 442 included grants for installation of smart EV charging and storage infrastructure (max. for all possible tech is 10,200).",https://www.kfw.de/inlandsfoerderung/Privatpersonen/Bestehende-Immobilie/F%C3%B6rderprodukte/Solarstrom-f%C3%BCr-Elektroautos-(442)/; https://www.ekd-solar.de/photovoltaik/kfw-foerderung-442/; https://www.kfw.de/%C3%9Cber-die-KfW/Newsroom/Aktuelles/News-Details_778560.html; https://www.bundesanzeiger.de/pub/publication/IUs3DPulu1nbiNzpcbu/content/IUs3DPulu1nbiNzpcbu/BAnz0AT004.09.20230B1.pdf?inline,,,,
DEU,2016,May,2019_June,,grant,purchase grant,Umweltbonus,yes,Introduced,,Electric vehicles,new vehicles,,group,,60000,eur,,4000,EUR,,,,,,,,,,,,,,,,,,,,,EUR,,"In May 2016, the “Umweltbonus”, a federal monetary purchase incentive programme for electric vehicles was introduced. The purchase of PEVs is supported with 4,000 EUR for BEV and 3,000 EUR for PHEV (half of the amount is to be paid by the OEM). A budget of 600 million EUR has been provided to promote the purchase of at least 300,000 vehicles. The incentive will end when the budget has been spent, or latest at the end of 2019. The subsidy is restricted to BEV, FCV or PHEV (CO 2 emission ? 50 g CO 2 /km) listed by the Federal Office for Economic Affairs and Export Control. Requirements include:
• Initial vehicle registration
• Category M1, N1 or N2 51 vehicles (L-category vehicles are excluded)
• Models with a net list price of ? 60,000 EUR (basic version). The Federal Government and the automotive industry will each cover half of the costs.",https://www.bmwk.de/Redaktion/EN/Artikel/Industry/regulatory-environment-and-incentives-for-using-electric-vehicles.html,,211002968_16,,
DEU,2016,May,2019_June,,grant,purchase grant,Umweltbonus,yes,Introduced,,Plug-in Hybrid Vehicles,new vehicles,,group,,60000,eur,,3000,EUR,,,,,,,,,,,,,,,,,,,,,EUR,,"In May 2016, the “Umweltbonus”, a federal monetary purchase incentive programme for electric vehicles was introduced. The purchase of PEVs is supported with 4,000 EUR for BEV and 3,000 EUR for PHEV (half of the amount is to be paid by the OEM). A budget of 600 million EUR has been provided to promote the purchase of at least 300,000 vehicles. The incentive will end when the budget has been spent, or latest at the end of 2019. The subsidy is restricted to BEV, FCV or PHEV (CO 2 emission ? 50 g CO 2 /km) listed by the Federal Office for Economic Affairs and Export Control. Requirements include:
• Initial vehicle registration
• Category M1, N1 or N2 51 vehicles (L-category vehicles are excluded)
• Models with a net list price of ? 60,000 EUR (basic version). The Federal Government and the automotive industry will each cover half of the costs.",https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/germany/incentives-legislations,,211002968_16,,
